customer_id,tenure_months,billing_amount,support_tickets,sla_breaches,active_days,Churn
CUST-2830,67,99.25864807585106,7,0,13,0
CUST-2831,54,138.96279908370389,5,3,29,0
CUST-2832,10,40.32707841383376,2,3,1,0
CUST-2833,42,117.73376126630129,0,1,5,0
CUST-2834,64,93.87492011493988,6,3,18,0
CUST-2835,21,55.706563072427706,0,0,16,0
CUST-2836,66,81.67653883913263,0,0,26,0
CUST-2837,41,63.39095761907371,8,1,10,0
CUST-2838,24,95.31074236249991,9,2,30,1
CUST-2839,35,135.57007940590657,6,0,4,0
CUST-2840,56,94.00964797358625,3,3,1,1
CUST-2841,30,102.12391438245592,5,0,23,0
CUST-2842,57,87.43722012491223,0,0,8,0
CUST-2843,47,26.651515837911866,6,0,5,1
CUST-2844,35,50.271612393892255,5,2,2,0
CUST-2845,19,83.96022482617076,3,3,24,0
CUST-2846,8,60.33058688681162,6,1,17,0
CUST-2847,26,43.62926770895525,2,0,7,0
CUST-2848,71,85.53726944939699,0,3,17,0
CUST-2849,30,61.96527314822054,3,3,28,0
CUST-2850,7,53.55399361254391,2,1,6,0
CUST-2851,67,80.31810426724951,0,0,29,0
CUST-2852,65,37.32695355068251,1,2,22,0
CUST-2853,36,140.60694529980293,4,3,15,1
CUST-2854,25,132.80127272950108,7,1,5,0
CUST-2855,37,111.99067614626959,0,2,15,1
CUST-2856,1,33.807797586499305,3,3,18,0
CUST-2857,15,120.86404308106009,3,0,18,0
CUST-2858,37,125.03445265417247,4,3,25,0
CUST-2859,13,119.80940030286389,6,2,21,1
CUST-2860,8,34.81556532550135,7,2,21,1
CUST-2861,5,103.70803441880942,5,0,23,0
CUST-2862,60,128.46222344742182,0,0,6,0
CUST-2863,1,95.0559421585568,6,1,2,1
CUST-2864,36,104.03295877965157,2,0,27,0
CUST-2865,35,79.5872523254198,5,1,17,0
CUST-2866,66,88.73195158492685,7,2,21,0
CUST-2867,63,24.46899158572428,6,2,4,1
CUST-2868,23,103.06519285652699,9,3,12,0
CUST-2869,9,30.588137675850696,5,3,19,1
CUST-2870,34,76.55189726422904,8,1,2,1
CUST-2871,46,58.045162696763015,8,0,26,0
CUST-2872,4,90.9056335275227,0,0,2,1
CUST-2873,30,37.34412361801692,0,3,14,0
CUST-2874,3,109.91364225653136,0,2,15,0
CUST-2875,14,123.35149980070115,7,1,20,1
CUST-2876,60,41.236078466610344,9,2,2,1
CUST-2877,45,33.56070135574468,6,2,4,0
CUST-2878,34,38.91701276235669,2,0,19,0
CUST-2879,45,134.02658304680523,1,1,9,0
CUST-2880,61,88.6646040283263,3,2,7,0
CUST-2881,16,80.74392948097534,2,3,30,0
CUST-2882,66,33.87253648330606,6,3,13,0
CUST-2883,40,104.44228087840503,9,0,27,0
CUST-2884,17,132.8399469463617,7,3,12,1
CUST-2885,34,127.66416301204889,5,3,3,1
CUST-2886,16,101.38711216750417,2,2,13,0
CUST-2887,60,29.786233164717572,5,3,15,0
CUST-2888,66,34.611613532881684,1,3,14,0
CUST-2889,66,26.41016832427721,6,2,24,0
CUST-2890,13,53.47229814402101,9,0,9,1
CUST-2891,56,37.63599073084911,6,0,13,0
CUST-2892,31,53.80624523281641,3,1,23,0
CUST-2893,34,70.05754724346502,7,3,22,0
CUST-2894,39,142.58776192924762,3,2,4,1
CUST-2895,67,99.34888777161997,6,1,21,0
CUST-2896,8,128.54659213878512,3,0,8,0
CUST-2897,55,112.3456950926032,4,0,3,0
CUST-2898,27,34.62540696846213,6,2,2,1
CUST-2899,53,115.66965282861335,9,1,19,0
CUST-2900,39,55.762854602686176,2,1,28,0
CUST-2901,65,103.08402010931182,9,2,23,1
CUST-2902,17,64.32505657358851,4,2,8,1
CUST-2903,30,149.69739422440568,2,1,17,0
CUST-2904,53,54.26169233458111,4,0,13,0
CUST-2905,13,56.28696120065506,2,3,7,1
CUST-2906,21,140.98739322311178,9,0,9,0
CUST-2907,19,23.203772602721948,6,2,12,0
CUST-2908,53,110.56956842351559,0,1,29,0
CUST-2909,19,114.29243079566416,8,1,14,0
CUST-2910,57,128.72921506335192,8,3,14,0
CUST-2911,25,146.67711038300178,4,1,15,0
CUST-2912,31,146.8282494903648,8,3,3,1
CUST-2913,55,28.485978483640306,9,0,15,0
CUST-2914,23,126.83911195787732,5,0,19,0
CUST-2915,32,104.02029137545958,4,1,24,0
CUST-2916,62,104.15447746850185,2,1,20,0
CUST-2917,10,36.685490459910326,7,2,14,1
CUST-2918,54,104.52433163793494,3,2,8,1
CUST-2919,52,147.72273547816224,9,1,5,1
CUST-2920,20,138.5364140401281,2,1,30,1
CUST-2921,32,77.08698590463057,5,0,19,0
CUST-2922,14,25.193236527192262,7,1,4,0
CUST-2923,50,67.09815370002663,8,2,14,1
CUST-2924,28,127.43074050807218,5,0,16,0
CUST-2925,53,111.19488319047159,4,3,20,1
CUST-2926,24,79.71467522721433,1,2,24,0
CUST-2927,22,27.163199570648043,1,2,6,0
CUST-2928,30,75.49631461702934,8,0,23,0
CUST-2929,63,80.97324216332485,1,3,25,0
CUST-2930,4,140.71221927623768,1,2,6,1
CUST-2931,59,103.34119346568073,2,1,3,0
CUST-2932,8,60.514879165104354,2,2,15,1
CUST-2933,12,88.29137437859379,3,0,29,0
CUST-2934,31,28.58719001688081,6,0,3,0
CUST-2935,34,146.4338706344658,8,0,11,0
CUST-2936,49,66.80778725099438,1,2,3,0
CUST-2937,57,82.12275613870766,3,3,28,0
CUST-2938,26,66.18691665079993,8,1,10,0
CUST-2939,18,108.72652491510601,1,0,18,0
CUST-2940,38,106.0901805828471,9,3,1,0
CUST-2941,50,112.99190036878764,0,1,16,0
CUST-2942,8,54.85861984954971,9,0,16,0
CUST-2943,41,61.03690255132858,7,1,27,0
CUST-2944,6,36.28266004250703,8,1,10,0
CUST-2945,69,105.21629633999464,6,3,1,0
CUST-2946,44,25.173626553634833,7,1,4,0
CUST-2947,64,97.69870361804968,3,0,3,0
CUST-2948,29,133.0604650307124,3,3,5,0
CUST-2949,28,135.80817927765236,1,2,12,1
CUST-2950,11,78.37490884809502,7,2,25,1
CUST-2951,65,79.7094794676996,1,3,12,0
CUST-2952,19,30.005993791042258,8,2,13,0
CUST-2953,9,107.19945330759465,3,1,24,0
CUST-2954,27,126.76372464846992,0,0,12,0
CUST-2955,34,51.805157098612696,3,1,25,0
CUST-2956,44,74.7691146123374,2,3,16,1
CUST-2957,68,129.04911377948514,5,0,13,0
CUST-2958,15,134.02566079609744,6,3,5,0
CUST-2959,51,51.61339743434937,7,3,24,1
CUST-2960,13,91.57418249037735,1,3,4,0
CUST-2961,49,45.024109582657516,5,1,21,0
CUST-2962,70,33.24423933814235,5,0,15,0
CUST-2963,56,138.44566518095448,9,0,12,0
CUST-2964,51,126.6659755501742,4,0,19,0
CUST-2965,37,118.8045372344126,9,1,21,0
CUST-2966,17,26.339621445708254,9,2,28,1
CUST-2967,58,129.6847430523335,6,1,19,0
CUST-2968,29,76.9457298676999,2,1,21,0
CUST-2969,33,64.51136602846175,3,3,11,1
CUST-2970,60,91.04192693329894,9,0,30,0
CUST-2971,55,31.87592155406226,8,0,21,0
CUST-2972,10,118.36405141581184,3,2,6,1
CUST-2973,47,95.71655999547846,2,2,9,0
CUST-2974,23,44.25671259351178,1,3,1,1
CUST-2975,21,44.47018596997593,4,0,12,0
CUST-2976,13,43.95232470444765,3,2,26,0
CUST-2977,33,27.41031038175142,7,2,14,1
CUST-2978,24,96.41379841831902,6,0,6,0
CUST-2979,11,129.24526308650604,5,1,1,0
CUST-2980,17,22.274767818360516,1,2,22,0
CUST-2981,68,26.37060384626556,2,0,2,0
CUST-2982,47,94.46013596930295,9,2,24,0
CUST-2983,25,126.5344391001868,8,3,11,1
CUST-2984,21,62.47605577392237,8,2,3,1
CUST-2985,12,65.44987184500388,4,0,10,0
CUST-2986,37,97.52504467458087,2,2,30,0
CUST-2987,42,55.64767558613911,1,3,6,1
CUST-2988,17,23.45908759009894,7,3,6,1
CUST-2989,48,115.57970735320748,5,2,20,0
CUST-2990,28,101.33448868238891,9,2,21,0
CUST-2991,41,95.49827987723569,6,3,2,1
CUST-2992,47,116.418936768937,0,3,26,0
CUST-2993,18,107.78000888306488,0,1,26,0
CUST-2994,71,46.764658463181746,9,1,24,0
CUST-2995,13,65.82253610263564,1,3,10,0
CUST-2996,13,36.394318418221246,9,2,23,1
CUST-2997,31,36.88141174432454,2,0,26,0
CUST-2998,2,107.9054470263501,0,2,6,1
CUST-2999,16,131.6180139077248,4,2,23,0
CUST-3000,9,145.15523590194806,2,1,28,0
